21,21,21,19,19,18,18,16,18,18,18,19,25,25,25,23,23,23,22,22,22,21,21,21,19,19,19,19,21,21,22,22,22,23,23,21,21,19,19,19,18,18,16,16,15,15,15,12,12,10,10,8,8,8,8,10,12,15,15,16,16,18,19,19,21,21,22,22,21,21,19,19,19,18,18,23,22,22,21,21,21,19,19,19,18,16,16,16,15,16,15,15,16,16,16,18,18,19,19,19,21,21,21,22,22,22,23,23,23,25,25,25,27,27,27,27,28,28,15,15,16,16,16,18,18,19,19,19,21,21,21,22,22,12
22,21,21,21,19,19,18,16,18,18,18,19,25,25,25,25,23,23,23,22,22,22,21,21,21,19,19,21,21,21,22,22,23,23,23,22,21,21,19,19,19,18,18,16,16,15,15,15,12,12,10,10,8,8,8,10,12,12,15,15,16,16,18,19,19,21,21,22,21,21,21,19,19,19,18,23,23,22,22,21,21,21,19,19,18,18,16,16,16,16,15,16,16,16,16,18,19,19,19,21,21,21,22,22,22,23,23,23,25,25,25,27,27,27,27,28,28,28,15,16,16,16,18,18,19,19,19,21,21,21,22,22,23,15
22,22,21,21,19,19,19,18,18,18,19,19,27,25,25,25,25,23,23,23,22,22,22,21,21,19,21,21,21,22,22,23,23,23,25,22,22,21,21,19,19,18,18,16,16,16,15,15,15,12,12,10,8,8,8,8,10,12,15,15,16,16,18,19,19,21,21,21,22,21,21,21,19,19,18,23,23,22,22,22,21,21,21,19,19,18,16,16,16,18,16,16,16,18,18,19,19,19,21,21,21,22,22,22,23,23,23,25,25,25,27,27,27,27,28,28,28,29,15,16,16,18,18,18,19,19,19,21,21,22,22,23,23,15
22,22,22,21,21,21,19,18,19,19,19,21,27,27,25,25,25,25,23,23,23,23,22,22,21,21,21,22,22,22,23,23,23,25,25,23,22,22,21,21,19,19,19,18,16,16,16,15,15,15,15,12,10,10,8,8,8,8,12,12,15,15,16,18,19,19,19,21,22,22,22,21,21,19,19,25,23,23,23,22,22,21,21,21,19,19,18,18,16,18,16,18,18,18,18,19,19,21,21,21,22,22,22,23,23,25,25,25,25,27,27,27,27,28,28,28,29,29,16,18,18,18,19,19,19,21,21,21,22,22,23,23,25,16
23,23,22,22,22,21,21,19,19,21,21,21,27,27,27,27,25,25,25,25,23,23,23,22,22,21,22,22,22,23,23,25,25,25,25,23,23,22,22,21,21,21,19,18,18,18,16,16,16,16,15,15,12,12,10,8,8,8,10,12,12,15,16,18,18,18,19,19,23,22,22,22,21,21,21,25,25,25,23,23,22,22,22,21,21,19,19,18,18,19,18,18,19,19,19,21,21,21,22,22,22,23,23,23,25,25,25,25,27,27,27,28,28,28,28,29,29,29,18,18,18,19,19,21,21,21,22,22,22,23,23,25,25,16
23,23,23,22,22,22,21,19,21,21,21,22,28,27,27,27,27,25,25,25,25,25,23,23,22,22,22,23,23,23,25,25,25,25,27,23,23,23,22,22,21,21,21,19,18,18,18,16,16,16,15,15,15,12,12,10,8,8,8,10,12,15,15,16,18,18,19,19,23,23,22,22,22,21,21,25,25,25,23,23,23,22,22,22,21,21,19,19,18,19,18,19,19,19,19,21,21,22,22,22,23,23,23,25,25,25,25,27,27,27,28,28,28,28,29,29,29,29,18,18,19,19,21,21,21,22,22,22,23,23,23,25,25,18
25,25,23,23,23,22,22,21,21,22,22,22,28,28,28,27,27,27,27,25,25,25,25,23,23,22,23,23,23,25,25,25,27,27,27,25,25,23,23,22,22,22,21,19,19,19,18,18,18,18,16,16,15,15,15,12,10,8,8,8,10,12,15,16,16,16,18,18,25,23,23,23,22,22,22,27,27,25,25,25,23,23,23,22,22,21,21,19,19,21,19,19,21,21,21,22,22,22,23,23,23,25,25,25,25,27,27,27,27,28,28,28,29,29,29,29,29,30,19,19,19,21,21,22,22,22,22,23,23,25,25,25,27,18
25,25,25,23,23,23,22,21,22,22,22,23,29,28,28,28,27,27,27,27,25,25,25,25,23,23,23,25,25,25,25,27,27,27,28,25,25,25,23,23,22,22,22,21,19,19,19,18,18,18,18,16,16,15,15,12,12,10,8,8,8,10,12,15,16,16,16,18,25,25,25,23,23,22,22,27,27,27,25,25,25,23,23,23,22,22,21,21,19,21,19,21,21,21,21,22,22,23,23,23,25,25,25,25,27,27,27,28,28,28,29,29,29,29,29,30,30,30,19,21,21,21,22,22,22,23,23,23,25,25,25,27,27,19
27,25,25,25,25,23,23,22,22,23,23,23,29,29,28,28,28,28,27,27,27,27,25,25,25,23,25,25,25,27,27,27,27,28,28,27,25,25,25,23,23,23,22,21,21,21,19,19,19,18,18,18,16,16,16,15,12,12,10,8,8,8,12,15,15,15,16,16,27,25,25,25,23,23,23,28,27,27,27,25,25,25,25,23,23,22,22,21,21,22,21,21,22,22,22,23,23,23,25,25,25,25,27,27,27,27,28,28,28,29,29,29,29,29,30,30,30,30,21,21,21,22,22,23,23,23,23,25,25,25,27,27,27,19
27,27,25,25,25,25,23,22,23,23,23,25,29,29,29,28,28,28,28,27,27,27,27,25,25,25,25,25,27,27,27,27,28,28,28,27,27,25,25,25,23,23,23,22,21,21,21,19,19,19,18,18,18,16,16,15,15,15,12,10,8,8,10,12,15,15,15,16,27,25,25,25,25,23,23,28,28,27,27,27,25,25,25,25,23,23,22,22,21,23,21,22,22,22,22,23,23,25,25,25,25,27,27,27,27,28,28,28,29,29,29,29,29,30,30,30,30,30,21,22,22,22,23,23,23,25,25,25,25,27,27,28,28,21
28,27,27,27,27,25,25,23,25,25,25,25,30,29,29,29,29,29,28,28,28,28,27,27,27,25,27,27,27,28,28,28,28,29,29,28,27,27,27,25,25,25,25,23,22,22,22,21,21,21,19,19,19,18,18,16,16,15,15,12,12,10,8,10,10,12,15,15,28,27,27,27,25,25,25,29,28,28,28,27,27,27,27,25,25,23,23,23,22,23,22,23,23,23,23,25,25,25,27,27,27,27,28,28,28,28,29,29,29,29,30,30,30,30,30,30,30,30,22,22,23,23,23,25,25,25,25,27,27,27,28,28,29,22
28,28,28,27,27,27,25,25,25,25,27,27,30,30,30,29,29,29,29,29,29,28,28,28,27,27,27,28,28,28,29,29,29,29,29,28,28,28,27,27,27,25,25,25,23,23,23,22,22,22,21,21,19,19,19,18,18,16,16,15,15,12,10,8,8,10,10,12,28,28,28,27,27,27,25,29,29,29,28,28,28,28,27,27,25,25,25,23,23,25,23,23,25,25,25,25,27,27,27,27,28,28,28,28,29,29,29,29,30,30,30,30,30,30,30,30,30,30,23,23,25,25,25,25,27,27,27,27,28,28,28,29,29,22
28,28,28,28,27,27,27,25,25,27,27,27,30,30,30,30,29,29,29,29,29,29,28,28,28,27,28,28,28,28,29,29,29,29,30,29,28,28,28,27,27,27,25,25,25,23,23,22,22,22,22,21,21,19,19,19,18,18,16,16,15,15,10,8,8,8,10,12,28,28,28,28,27,27,27,29,29,29,29,28,28,28,27,27,27,25,25,25,23,25,23,25,25,25,25,27,27,27,27,28,28,28,28,29,29,29,29,30,30,30,30,30,30,30,30,30,30,30,23,25,25,25,25,27,27,27,27,28,28,28,29,29,29,23
29,29,28,28,28,27,27,25,27,27,27,28,30,30,30,30,30,30,29,29,29,29,29,28,28,28,28,28,28,29,29,29,29,30,30,29,29,28,28,28,27,27,27,25,25,25,23,23,23,22,22,22,21,21,21,19,18,18,16,16,15,15,12,10,8,8,8,10,29,28,28,28,28,27,27,30,29,29,29,29,28,28,28,28,27,27,25,25,25,25,25,25,25,25,25,27,27,27,28,28,28,29,29,29,29,29,30,30,30,30,30,30,30,30,30,30,30,30,23,25,25,25,27,27,27,27,28,28,28,29,29,29,29,23
29,29,29,28,28,28,27,27,27,27,28,28,30,30,30,30,30,30,30,29,29,29,29,29,28,28,28,29,29,29,29,29,30,30,30,29,29,29,28,28,28,27,27,25,25,25,25,23,23,23,22,22,22,21,21,19,19,19,18,16,16,15,15,10,10,8,8,8,29,29,28,28,28,28,27,30,30,29,29,29,29,28,28,28,27,27,27,25,25,18,25,25,27,27,27,27,28,28,28,28,29,29,29,29,29,30,30,30,30,30,30,30,30,30,30,30,30,30,25,25,25,27,27,27,28,28,28,28,29,29,29,29,30,25
29,29,29,29,28,28,28,27,27,28,28,28,30,30,30,30,30,30,30,30,30,29,29,29,29,28,29,29,29,29,30,30,30,30,30,29,29,29,29,28,28,28,27,27,27,25,25,25,25,23,23,22,22,22,21,21,19,19,18,18,16,16,15,12,12,10,8,8,29,29,29,29,28,28,28,30,30,30,29,29,29,29,29,28,28,27,27,27,27,16,25,27,27,27,27,28,28,28,29,29,29,29,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,25,27,27,27,27,28,28,28,28,29,29,29,29,30,30,25
25,23,23,22,22,22,21,19,21,21,21,22,28,28,27,27,27,27,25,25,25,25,23,23,23,22,22,23,23,23,25,25,25,27,27,25,23,23,22,22,22,21,21,19,19,18,18,18,19,19,19,21,21,21,22,22,23,23,25,25,27,27,28,28,28,29,29,29,8,8,10,10,12,12,15,21,21,21,19,19,19,18,18,16,16,15,16,16,16,16,18,19,19,19,19,21,22,22,22,23,23,23,25,25,25,25,27,27,27,27,28,28,28,29,29,29,29,30,19,21,21,22,22,23,23,23,23,25,25,25,27,27,27,18
23,23,22,22,22,21,21,19,19,21,21,21,27,27,27,27,25,25,25,25,23,23,23,22,22,21,22,22,22,23,23,25,25,25,25,23,23,22,22,21,21,21,19,18,18,18,16,18,18,18,19,19,21,21,21,22,22,23,23,25,25,25,27,28,28,28,29,29,8,8,8,8,10,12,12,21,21,19,19,18,18,18,16,16,15,15,15,16,16,16,18,18,19,19,19,21,21,21,22,22,22,23,23,23,25,25,25,25,27,27,27,28,28,28,28,29,29,29,19,19,21,21,22,22,22,23,23,23,25,25,25,27,27,18
23,22,22,22,21,21,19,19,19,19,21,21,27,27,27,25,25,25,25,23,23,23,23,22,22,21,22,22,22,23,23,23,25,25,25,23,22,22,21,21,21,19,19,18,18,18,16,18,18,18,18,19,19,21,21,22,22,22,23,25,25,25,27,28,28,28,28,29,10,8,8,8,10,10,12,21,19,19,18,18,18,16,16,16,15,12,15,15,16,15,18,18,18,19,19,19,21,21,21,22,22,22,23,23,23,25,25,25,27,27,27,27,28,28,28,28,29,29,19,19,19,21,21,22,22,22,23,23,23,25,25,27,27,16
22,22,22,21,21,21,19,18,19,19,19,21,27,27,25,25,25,25,23,23,23,23,22,22,21,21,21,22,22,22,23,23,23,25,25,22,22,22,21,21,19,19,19,18,16,16,16,16,16,18,18,19,19,19,21,21,22,22,23,23,25,25,27,27,28,28,28,29,10,8,8,8,8,10,10,19,19,18,18,18,16,16,16,15,15,12,15,15,15,15,16,18,18,18,18,19,19,21,21,21,22,22,22,23,23,23,25,25,25,27,27,27,27,28,28,28,28,29,18,19,19,21,21,21,22,22,22,23,23,23,25,25,27,16
22,22,21,21,19,19,19,18,18,19,19,19,27,25,25,25,25,23,23,23,22,22,22,21,21,19,21,21,21,22,22,23,23,23,25,22,22,21,21,19,19,19,18,16,16,16,15,16,16,16,18,18,19,19,19,21,21,22,22,23,23,25,25,27,27,28,28,28,12,10,10,8,8,8,10,19,18,18,18,16,16,16,15,15,12,10,12,15,15,12,16,16,18,18,18,19,19,19,21,21,21,22,22,22,23,23,23,25,25,25,27,27,27,27,28,28,28,29,18,18,19,19,19,21,21,22,22,22,23,23,23,25,25,15
22,21,21,21,19,19,18,16,18,18,18,19,25,25,25,25,23,23,23,22,22,22,21,21,21,19,19,21,21,22,22,22,23,23,23,22,21,21,19,19,19,18,18,16,16,15,15,15,16,16,16,18,18,19,19,19,21,21,22,22,23,23,25,27,27,27,28,28,12,12,10,10,8,8,8,19,18,18,16,16,16,15,15,12,10,10,12,12,12,19,15,16,16,18,18,18,19,19,19,21,21,21,22,22,22,23,23,23,25,25,25,27,27,27,27,28,28,28,18,18,18,19,19,21,21,21,21,22,22,23,23,25,25,15
21,21,21,19,19,18,18,16,16,18,18,19,25,25,23,23,23,23,22,22,22,21,21,21,19,19,19,19,21,21,22,22,22,23,23,21,21,19,19,19,18,18,16,16,15,15,15,15,15,16,16,16,18,18,18,19,21,21,22,22,23,23,25,25,27,27,27,28,15,12,12,10,10,8,8,18,18,16,16,16,15,15,12,12,10,8,10,10,12,19,15,15,16,16,16,18,18,19,19,19,21,21,21,22,22,22,23,23,23,25,25,25,27,27,27,27,28,28,16,18,18,19,19,19,21,21,21,22,22,22,23,23,25,15
27,25,25,25,25,23,23,22,22,23,23,23,29,29,28,28,28,28,27,27,27,27,27,25,25,23,25,25,25,27,27,27,27,28,28,27,25,25,25,23,23,23,22,22,21,21,19,21,21,21,22,22,23,23,23,25,25,25,27,27,28,28,29,29,29,30,30,30,21,21,21,19,19,19,18,8,8,10,10,12,12,15,15,16,16,18,18,19,19,18,21,21,22,22,22,23,23,23,25,25,25,25,27,27,27,27,28,28,28,29,29,29,29,29,30,30,30,30,22,23,23,23,25,25,25,25,27,27,27,27,28,28,29,19
25,25,25,25,23,23,22,21,22,22,22,23,29,28,28,28,28,27,27,27,27,25,25,25,25,23,23,25,25,25,27,27,27,27,28,25,25,25,23,23,23,22,22,21,21,19,19,19,21,21,21,22,22,23,23,23,25,25,27,27,27,28,28,29,29,29,30,30,21,21,19,19,18,18,18,8,8,8,10,10,12,12,15,15,16,16,18,18,18,18,19,21,21,22,22,22,23,23,23,25,25,25,25,27,27,27,27,28,28,28,29,29,29,29,29,30,30,30,22,22,22,23,23,25,25,25,25,27,27,27,27,28,28,19
25,25,23,23,23,22,22,21,21,22,22,23,28,28,28,27,27,27,27,27,25,25,25,23,23,22,23,23,25,25,25,27,27,27,27,25,25,23,23,22,22,22,21,21,19,19,19,19,19,19,21,21,22,22,22,23,25,25,25,27,27,27,28,29,29,29,29,30,21,19,19,18,18,18,16,10,8,8,8,10,10,12,12,15,15,16,16,18,18,18,19,19,21,21,21,22,22,22,23,23,25,25,25,25,25,27,27,27,28,28,28,29,29,29,29,29,30,30,21,22,22,22,23,23,23,25,25,25,27,27,27,28,28,18
25,23,23,23,22,22,21,21,21,21,22,22,28,28,27,27,27,27,25,25,25,25,25,23,23,22,23,23,23,25,25,25,25,27,27,25,23,23,23,22,22,21,21,19,19,19,18,19,19,19,21,21,21,22,22,23,23,23,25,25,27,27,28,28,29,29,29,29,19,19,18,18,18,16,16,10,10,8,8,8,10,10,12,12,15,15,16,16,18,16,19,19,19,21,21,21,22,22,22,23,23,23,25,25,25,27,27,27,27,28,28,28,28,29,29,29,29,30,21,21,22,22,22,23,23,23,25,25,25,27,27,27,28,18
23,23,23,22,22,22,21,19,21,21,21,22,28,27,27,27,27,25,25,25,25,25,23,23,22,22,22,23,23,23,25,25,25,25,27,23,23,23,22,22,21,21,21,19,18,18,18,18,18,19,19,21,21,21,22,22,23,23,25,25,25,27,27,28,28,29,29,29,19,18,18,18,16,16,16,12,10,10,8,8,8,10,10,12,15,15,16,16,16,16,18,19,19,19,19,21,21,22,22,22,23,23,23,25,25,25,25,27,27,27,28,28,28,28,29,29,29,29,19,21,21,22,22,22,23,23,23,25,25,25,27,27,27,18
23,23,22,22,22,21,21,19,19,21,21,21,27,27,27,27,25,25,25,25,23,23,23,22,22,21,22,22,23,23,23,25,25,25,25,23,23,22,22,21,21,21,19,19,18,18,16,18,18,18,19,19,21,21,21,22,22,23,23,25,25,25,27,28,28,28,29,29,19,18,18,16,16,16,15,12,12,10,10,8,8,8,10,10,12,15,15,16,16,16,18,18,19,19,19,21,21,21,22,22,22,23,23,23,25,25,25,25,27,27,28,28,28,28,28,29,29,29,19,21,21,21,22,22,22,23,23,23,25,25,25,27,27,16
23,22,22,22,21,21,19,19,19,19,21,21,27,27,27,25,25,25,25,23,23,23,22,22,22,21,21,22,22,23,23,23,25,25,25,23,22,22,21,21,21,19,19,18,18,18,16,18,18,18,18,19,19,21,21,21,22,22,23,23,25,25,27,28,28,28,28,29,18,18,16,16,16,15,15,15,12,12,10,10,8,8,8,10,12,12,15,15,16,15,18,18,18,19,19,19,21,21,21,22,22,22,23,23,23,25,25,25,25,27,27,27,28,28,28,28,29,29,19,19,19,21,21,22,22,22,23,23,23,25,25,27,27,16
22,22,22,21,21,21,19,18,19,19,19,21,27,27,25,25,25,25,23,23,23,22,22,22,21,21,21,22,22,22,23,23,23,25,25,22,22,22,21,21,19,19,19,18,16,16,16,16,16,18,18,19,19,19,21,21,22,22,23,23,25,25,27,27,27,28,28,29,18,16,16,16,15,15,12,15,15,12,12,10,10,8,8,8,10,12,15,15,15,15,16,18,18,18,18,19,19,21,21,21,22,22,22,23,23,23,25,25,25,27,27,27,27,28,28,28,28,29,18,19,19,21,21,21,22,22,22,23,23,23,25,25,27,15
22,22,21,21,19,19,19,18,18,18,19,19,27,25,25,25,25,23,23,23,22,22,22,21,21,19,21,21,21,22,22,23,23,23,25,22,22,21,21,19,19,19,18,16,16,16,15,16,16,16,18,18,19,19,19,21,21,22,22,23,23,25,25,27,27,28,28,28,16,16,16,15,15,12,12,16,15,15,12,12,10,10,8,8,8,10,12,15,15,12,16,16,18,18,18,19,19,19,21,21,21,22,22,22,23,23,23,25,25,25,27,27,27,27,28,28,28,29,18,18,19,19,19,21,21,22,22,22,23,23,23,25,25,15
21,21,21,19,19,19,18,16,18,18,18,19,25,25,25,23,23,23,22,22,22,21,21,21,19,19,19,21,21,21,22,22,22,23,23,21,21,21,19,19,18,18,18,16,15,15,15,15,15,16,16,18,18,18,19,19,21,21,22,22,23,23,25,25,27,27,27,28,16,15,15,15,12,10,10,16,16,15,15,15,12,12,10,8,8,8,10,12,12,10,15,16,16,16,16,18,18,19,19,19,21,21,21,22,22,22,23,23,23,25,25,25,27,27,27,27,28,28,16,18,18,19,19,19,21,21,21,22,22,22,23,23,25,12
21,21,19,19,18,18,16,16,16,16,18,18,25,23,23,23,22,22,22,22,21,21,21,19,19,18,19,19,19,21,21,22,22,22,23,21,19,19,19,18,18,16,16,15,15,15,12,15,15,15,16,16,16,18,18,19,19,21,21,22,22,23,23,25,25,27,27,27,15,15,12,12,10,10,8,18,16,16,15,15,15,12,12,10,8,8,8,10,10,8,15,15,15,16,16,16,18,18,18,19,19,19,21,21,21,22,22,23,23,23,25,25,25,27,27,27,27,28,16,16,18,18,18,19,19,19,21,21,22,22,22,23,23,10
19,19,19,18,18,16,16,15,15,16,16,18,23,23,22,22,22,22,21,21,21,19,19,18,18,18,18,18,19,19,21,21,21,22,22,19,19,18,18,18,16,16,15,15,12,12,10,12,12,15,15,15,16,16,16,18,19,19,21,21,22,22,23,25,25,25,27,27,16,15,15,15,12,12,10,18,18,16,16,16,15,15,15,12,10,8,8,8,8,8,12,12,15,15,15,16,16,16,18,18,19,19,19,21,21,21,22,22,22,23,23,25,25,25,25,27,27,27,15,16,16,16,18,18,19,19,19,21,21,21,22,22,23,10
19,19,18,18,16,16,16,15,15,15,16,16,23,23,22,22,22,21,21,21,19,19,19,18,18,16,18,18,18,19,19,21,21,21,22,19,19,18,18,16,16,16,15,12,12,10,10,10,12,12,15,15,16,16,16,18,18,19,19,21,21,22,23,23,25,25,25,27,16,16,15,15,15,12,10,19,18,18,16,16,16,15,15,15,12,10,8,8,8,8,10,12,15,15,15,16,16,16,18,18,18,19,19,19,21,21,21,22,22,23,23,23,25,25,25,25,27,27,15,15,16,16,16,18,18,19,19,19,21,21,21,22,22,8
19,18,18,18,16,16,15,12,15,15,15,16,23,22,22,22,21,21,21,19,19,19,18,18,18,16,16,18,18,19,19,19,21,21,21,19,18,18,16,16,16,15,15,12,10,10,8,10,10,12,12,15,15,16,16,16,18,18,19,19,21,21,22,23,23,25,25,27,16,16,16,15,15,12,12,19,18,18,18,16,16,16,15,15,12,10,8,8,8,8,10,10,12,15,15,15,16,16,16,18,18,18,19,19,19,21,21,21,22,22,23,23,23,25,25,25,25,27,15,15,15,16,16,18,18,18,18,19,19,21,21,22,22,10
18,18,18,16,16,15,15,12,15,15,15,16,22,22,22,21,21,21,19,19,19,18,18,18,16,16,16,16,18,18,19,19,19,21,21,18,18,16,16,16,15,15,12,10,10,8,8,8,10,10,12,12,15,15,16,16,18,18,19,19,21,21,22,23,23,25,25,25,18,16,16,16,15,15,12,19,19,18,18,18,16,16,16,15,15,12,10,8,8,10,8,10,12,12,12,15,15,16,16,16,18,18,18,19,19,19,21,21,21,22,22,23,23,23,25,25,25,27,12,15,15,16,16,16,18,18,18,19,19,19,21,21,22,12
18,18,18,16,16,16,15,12,15,15,15,16,22,21,21,21,19,19,19,18,18,18,16,16,16,15,16,18,18,18,19,19,19,21,21,19,18,18,16,16,15,15,15,12,10,10,8,10,10,10,12,15,15,15,16,16,18,18,19,19,21,21,22,23,23,25,25,25,18,18,18,16,16,15,15,21,19,19,19,18,18,18,16,16,15,15,12,10,10,12,8,8,8,8,10,12,15,15,15,16,16,16,18,18,18,19,19,19,21,21,22,22,22,23,23,23,25,25,12,15,15,16,16,16,18,18,18,19,19,21,21,22,22,12
19,19,18,18,16,16,15,15,15,15,16,16,21,21,21,19,19,19,18,18,18,16,16,16,15,15,16,16,16,18,18,19,19,19,21,19,19,18,18,16,16,15,15,12,12,10,10,10,12,12,15,15,15,16,16,18,18,19,19,21,21,22,23,23,25,25,25,27,19,18,18,18,16,16,15,21,21,19,19,19,18,18,18,16,16,15,12,12,10,12,8,8,8,10,10,12,12,15,15,15,16,16,16,18,18,18,19,19,19,21,21,22,22,22,23,23,23,25,15,15,16,16,16,18,18,18,19,19,21,21,21,22,22,15
19,19,19,18,18,16,16,15,15,16,16,16,21,21,19,19,19,18,18,18,16,16,16,15,15,12,15,16,16,18,18,18,19,19,19,19,19,18,18,18,16,16,15,15,12,12,10,12,12,15,15,15,16,16,16,18,19,19,21,21,22,22,23,25,25,25,27,27,19,19,18,18,18,16,16,22,21,21,19,19,19,18,18,18,16,15,15,15,12,15,10,8,8,8,8,10,12,12,15,15,15,16,16,16,18,18,18,19,19,21,21,21,22,22,22,23,23,25,15,16,16,16,18,18,19,19,19,21,21,21,22,22,23,15
21,19,19,19,18,18,16,15,16,16,16,15,21,19,19,19,18,18,18,16,16,16,15,15,15,12,15,15,16,16,18,18,18,19,19,21,19,19,18,18,18,16,16,15,15,12,12,12,15,15,15,16,16,16,18,18,19,19,21,21,22,22,23,25,25,25,27,27,19,19,19,18,18,18,16,22,22,21,21,19,19,19,18,18,16,16,15,15,15,15,10,10,8,8,8,10,10,12,12,15,15,15,16,16,16,18,18,18,19,19,21,21,21,22,22,22,23,23,15,16,16,18,18,19,19,19,19,21,21,22,22,23,23,15
21,21,19,19,18,18,18,16,16,16,16,15,19,19,18,18,18,18,16,16,16,15,15,15,12,10,15,15,15,16,16,18,18,18,19,21,21,19,19,18,18,16,16,15,15,15,12,15,15,15,16,16,18,18,18,19,19,21,21,22,22,23,25,25,25,27,27,27,21,19,19,19,18,18,16,22,22,21,21,21,19,19,19,18,18,16,15,15,15,15,12,10,8,8,8,8,10,10,12,12,15,15,15,16,16,16,18,18,18,19,19,21,21,21,22,22,22,23,16,16,18,18,18,19,19,19,21,21,22,22,22,23,23,16
21,21,21,19,19,19,18,16,16,16,15,15,19,18,18,18,16,16,16,16,15,15,15,12,10,8,12,15,15,15,16,16,16,18,18,21,21,21,19,19,18,18,18,16,15,15,15,15,15,16,16,18,18,18,19,19,21,21,22,22,23,23,25,25,27,27,27,28,21,21,19,19,19,18,18,23,22,22,21,21,21,19,19,19,18,16,16,16,15,16,12,12,10,10,10,8,8,8,10,10,12,12,15,15,15,16,16,18,18,18,19,19,21,21,21,22,22,23,16,18,18,19,19,19,21,21,21,22,22,22,23,23,25,16
21,21,19,19,19,18,18,16,16,15,15,12,19,18,18,16,16,16,16,15,15,15,12,10,10,8,12,12,15,15,16,16,16,18,18,21,21,19,19,18,18,18,16,16,16,15,15,15,16,16,16,18,18,19,19,19,21,21,22,22,23,23,25,27,27,27,28,28,22,21,21,19,19,19,18,23,23,22,22,21,21,21,19,19,18,18,16,16,16,16,15,12,12,10,10,8,8,8,10,10,12,12,15,15,15,16,16,16,18,18,19,19,19,21,21,21,22,22,18,18,18,19,19,21,21,21,21,22,22,23,23,25,25,16
21,21,21,19,19,19,18,16,16,16,15,15,19,18,18,18,18,16,16,16,15,15,15,12,10,8,12,15,15,15,16,16,16,18,18,22,21,21,19,19,18,18,18,16,16,16,15,16,16,16,18,18,19,19,19,21,21,22,22,23,23,25,25,27,27,27,28,28,22,21,21,21,19,19,19,23,23,22,22,22,21,21,21,19,19,18,16,16,16,16,15,15,12,12,12,8,8,8,8,10,10,12,12,15,15,15,16,16,16,18,18,19,19,19,21,21,21,22,18,18,19,19,19,21,21,22,22,22,23,23,23,25,25,18
22,22,21,21,19,19,18,18,16,16,16,15,19,19,18,18,18,18,16,16,16,15,15,15,12,10,15,15,15,16,16,18,18,18,19,22,22,21,21,19,19,18,18,18,16,16,16,16,16,18,18,19,19,19,21,21,22,22,23,23,25,25,27,27,27,28,28,29,22,22,21,21,21,19,19,25,23,23,22,22,22,21,21,21,19,18,18,18,16,18,15,15,15,12,12,10,10,8,8,8,10,10,10,12,12,15,15,16,16,16,18,18,19,19,19,21,21,22,18,19,19,21,21,21,22,22,22,23,23,23,25,25,27,18
22,22,21,21,21,19,19,18,18,16,16,15,21,19,19,19,18,18,18,16,16,16,15,15,15,12,15,15,16,16,18,18,18,19,19,22,22,21,21,19,19,19,18,18,18,16,16,16,18,18,18,19,19,21,21,21,22,22,23,23,25,25,27,27,28,28,28,29,23,22,22,21,21,21,19,25,25,23,23,22,22,22,21,21,19,19,18,18,18,18,16,15,15,15,15,10,10,10,8,8,8,10,10,10,12,15,15,15,16,16,18,18,18,19,19,19,21,21,19,19,19,21,21,22,22,22,23,23,23,25,25,25,27,19
23,22,22,22,21,21,19,18,18,18,16,16,21,21,19,19,19,18,18,18,16,16,16,15,15,12,15,16,16,18,18,18,19,19,19,23,22,22,21,21,21,19,19,18,18,18,16,18,18,18,19,19,21,21,21,22,22,23,23,25,25,25,27,28,28,28,29,29,23,22,22,22,21,21,21,25,25,25,23,23,22,22,22,21,21,19,19,18,18,18,16,16,15,15,15,12,12,10,10,8,8,8,8,10,10,12,15,15,15,16,16,18,18,18,19,19,19,21,19,19,21,21,22,22,22,23,23,23,25,25,25,27,27,19
23,23,22,22,21,21,19,19,18,18,18,16,21,21,19,19,19,19,18,18,18,16,16,16,15,15,16,16,16,18,18,19,19,19,21,23,23,22,22,21,21,19,19,19,18,18,18,18,18,19,19,21,21,21,22,22,23,23,25,25,25,27,27,28,28,29,29,29,23,23,22,22,22,21,21,25,25,25,23,23,23,22,22,22,21,19,19,19,18,19,16,16,16,15,15,12,12,12,10,10,8,8,8,8,10,12,12,15,15,15,16,16,18,18,18,19,19,21,19,21,21,22,22,22,23,23,23,25,25,25,25,27,27,19
23,23,22,22,22,21,21,19,19,18,18,16,22,21,21,19,19,19,19,18,18,18,16,16,16,15,16,16,18,18,19,19,19,21,21,23,23,22,22,21,21,21,19,19,19,18,18,18,19,19,19,21,21,22,22,22,23,23,25,25,27,27,28,28,28,29,29,29,25,23,23,22,22,22,21,27,25,25,25,23,23,23,22,22,21,21,19,19,19,19,18,16,16,16,16,15,15,12,10,10,8,8,8,8,8,10,12,12,15,15,16,16,16,18,18,18,19,19,21,21,21,22,22,23,23,23,23,25,25,25,27,27,28,21
23,23,23,22,22,22,21,19,19,19,18,18,22,22,21,21,21,19,19,19,18,18,18,16,16,15,16,18,18,18,19,19,21,21,21,25,23,23,22,22,21,21,21,19,19,19,18,19,19,19,21,21,22,22,22,23,23,25,25,25,27,27,28,28,29,29,29,30,25,23,23,23,22,22,22,27,27,25,25,25,23,23,23,22,22,21,21,19,19,19,18,18,16,16,16,15,15,15,12,10,10,8,8,8,8,10,10,12,12,15,15,16,16,16,18,18,18,19,21,21,22,22,22,23,23,25,25,25,25,27,27,27,28,21
